Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-09-28 00:00:00-04:00,7.777263371214492,7.778940393232686,7.519938557926593,7.594023704528809,169600,0.0,0.0
1999-09-29 00:00:00-04:00,7.632169292130597,7.85302580807051,7.556685211539547,7.816279411315918,222100,0.0,0.0
1999-09-30 00:00:00-04:00,7.8530255579480945,7.8530255579480945,7.371768281725322,7.556684970855713,394000,0.0,0.0
1999-10-01 00:00:00-04:00,7.525765425278488,7.630770637409386,7.149513328405101,7.223598480224609,141900,0.0,0.0
1999-10-04 00:00:00-04:00,7.2258911290160395,7.260343839724859,7.112173557281494,7.112173557281494,120700,0.0,0.0
1999-10-05 00:00:00-04:00,7.003412549933847,7.075428987043683,6.741749587811921,7.038090229034424,783000,0.0,0.0
1999-10-06 00:00:00-04:00,7.080791925284544,7.223598240334274,6.927257642897491,6.964004039764404,330700,0.0,0.0
1999-10-07 00:00:00-04:00,7.04210221204401,7.519939362972072,7.038089680671692,7.408515453338623,733700,0.0,0.0
1999-10-08 00:00:00-04:00,7.409682981045301,7.704855835553512,7.408515226493762,7.630770683288574,91200,0.0,0.0
1999-10-11 00:00:00-04:00,7.632171285615167,8.001198196208524,7.5940259474388965,7.964451789855957,310400,0.0,0.0
1999-10-12 00:00:00-04:00,7.893347863366751,8.631217956542969,7.853027541103672,8.631217956542969,475600,0.0,0.0
1999-10-13 00:00:00-04:00,8.519793435952995,8.519793435952995,7.964450911464708,8.038536071777344,522600,0.0,0.0
1999-10-14 00:00:00-04:00,7.999749695991824,8.00119610633599,7.742194262183178,7.816279411315918,449600,0.0,0.0
1999-10-15 00:00:00-04:00,7.709553622980477,8.260788451024407,7.66810739105819,8.22344970703125,582800,0.0,0.0
1999-10-18 00:00:00-04:00,8.144850646804906,8.631216463589858,8.038535242249845,8.519792556762695,210000,0.0,0.0
1999-10-19 00:00:00-04:00,8.522103924275019,8.816133336124258,8.408961166487908,8.667963027954102,447900,0.0,0.0
1999-10-20 00:00:00-04:00,8.88968566519458,8.964304397828803,7.927112153451916,8.038536071777344,838600,0.0,0.0
1999-10-21 00:00:00-04:00,8.038447513893544,8.038536254207516,7.704856847371515,7.7421956062316895,574300,0.0,0.0
1999-10-22 00:00:00-04:00,7.777262806380237,7.778939828276635,7.001342023229124,7.112173557281494,1586900,0.0,0.0
1999-10-25 00:00:00-04:00,7.1872033101554385,7.2976850066898535,7.0754295093656445,7.149514675140381,232900,0.0,0.0
1999-10-26 00:00:00-04:00,7.1872013017515854,7.297682967412814,7.075427532196045,7.075427532196045,831700,0.0,0.0
1999-10-27 00:00:00-04:00,7.003412549933847,7.112175389340049,6.964005068728798,7.038090229034424,122900,0.0,0.0
1999-10-28 00:00:00-04:00,7.053981279411711,7.2357839721390365,6.975751853346009,7.0873637199401855,599300,0.02,0.0
1999-10-29 00:00:00-04:00,7.121809587800187,7.346802632833264,7.049962122415759,7.198382377624512,418300,0.0,0.0
1999-11-01 00:00:00-05:00,7.354355282897531,7.606835753314464,7.309995204013994,7.384205341339111,554300,0.0,0.0
1999-11-02 00:00:00-05:00,7.460945177167196,7.569434595108032,7.346804165840149,7.421014308929443,233900,0.0,0.0
1999-11-03 00:00:00-05:00,8.313624611624078,8.682585510047707,8.052096060720254,8.237324714660645,1146500,0.0,0.0
1999-11-04 00:00:00-05:00,8.904681018066762,9.387878006954061,8.868407103345527,9.350476264953613,1447900,0.0,0.0
1999-11-05 00:00:00-05:00,10.09649585327996,10.166788030553747,9.647317109284577,10.018367767333984,1585300,0.0,0.0
1999-11-08 00:00:00-05:00,9.941461369796343,10.24099686741829,9.424685522913933,9.498895645141602,324800,0.0,0.0
1999-11-09 00:00:00-05:00,9.350401149142533,9.350478149414062,8.942619034694507,9.276268005371094,257600,0.0,0.0
1999-11-10 00:00:00-05:00,9.16630048393867,9.944159507751465,9.016829365521449,9.944159507751465,484300,0.0,0.0
1999-11-11 00:00:00-05:00,9.941462723940107,10.01836786535443,9.3504766743308,9.38787841796875,259600,0.0,0.0
1999-11-12 00:00:00-05:00,9.389160284140749,9.424686276815772,9.127845764160156,9.127845764160156,67500,0.0,0.0
1999-11-15 00:00:00-05:00,9.050026249040648,9.127845764160156,8.831005251504541,9.127845764160156,121500,0.0,0.0
1999-11-16 00:00:00-05:00,9.088783049058984,9.165248842909657,8.905216678943882,9.091038703918457,131200,0.0,0.0
1999-11-17 00:00:00-05:00,9.205062048984315,9.424688339233398,9.091039366936256,9.424688339233398,135300,0.0,0.0
1999-11-18 00:00:00-05:00,9.35039910835884,9.424686236459701,8.942617082911816,9.053635597229004,241100,0.0,0.0
1999-11-19 00:00:00-05:00,9.020959218936532,9.20205589232406,9.016827249367593,9.127845764160156,123800,0.0,0.0
1999-11-22 00:00:00-05:00,9.165247732522015,9.165247732522015,8.756795340058648,8.794197082519531,148700,0.0,0.0
1999-11-23 00:00:00-05:00,8.788407470493295,8.831003891794305,8.34893481040643,8.459953308105469,397000,0.0,0.0
1999-11-24 00:00:00-05:00,8.45896387026682,8.534165382385254,8.38574511486551,8.534165382385254,41400,0.0,0.0
1999-11-26 00:00:00-05:00,8.536481389098242,8.571568033735234,8.385746002197266,8.385746002197266,21800,0.0,0.0
1999-11-29 00:00:00-05:00,8.391136099361303,8.608375926559546,8.274726986208682,8.57156753540039,165200,0.0,0.0
1999-11-30 00:00:00-05:00,9.127845764160156,9.498896404979675,8.756795123340638,9.127845764160156,336400,0.0,0.0
1999-12-01 00:00:00-05:00,9.389162338784173,9.573108628040224,9.276268050426573,9.424688339233398,152300,0.0,0.0
1999-12-02 00:00:00-05:00,9.35039840043737,9.721526011824608,9.31366701700199,9.498895645141602,163100,0.0,0.0
1999-12-03 00:00:00-05:00,9.466678898470668,9.610509734980857,9.20205729056238,9.239459037780762,85600,0.0,0.0
1999-12-06 00:00:00-05:00,9.165248367519233,9.165248367519233,8.8684078269512,8.905216217041016,226300,0.0,0.0
1999-12-07 00:00:00-05:00,8.865926169646238,8.905216119228266,8.348936789254429,8.682585716247559,281800,0.0,0.0
1999-12-08 00:00:00-05:00,8.536480158260973,9.053635971304876,8.534165054918532,9.016827583312988,224800,0.0,0.0
1999-12-09 00:00:00-05:00,8.982199982811395,9.610510307177103,8.979427406864781,9.202057838439941,392200,0.0,0.0
1999-12-10 00:00:00-05:00,9.282576759789432,9.424686394040545,9.239457748780195,9.350476264953613,462100,0.0,0.0
1999-12-13 00:00:00-05:00,9.38916040092365,9.536298265127929,9.313667877867127,9.350476264953613,454400,0.0,0.0
1999-12-14 00:00:00-05:00,9.35039840043737,9.498895645141602,9.276265278458595,9.498895645141602,636500,0.0,0.0
1999-12-15 00:00:00-05:00,9.46667772631302,9.758928805516916,9.424686541924109,9.647316932678223,299100,0.0,0.0
1999-12-16 00:00:00-05:00,9.650780340733938,9.758930619167163,9.202057861328125,9.276268005371094,250700,0.0,0.0
1999-12-17 00:00:00-05:00,9.205061981379032,9.387879875601943,9.053637550723167,9.202057838439941,441000,0.0,0.0
1999-12-20 00:00:00-05:00,9.020959218936532,9.313667762023208,9.016827249367593,9.127845764160156,535800,0.0,0.0
1999-12-21 00:00:00-05:00,9.050026724212533,9.313668251037598,9.016827722796362,9.313668251037598,224600,0.0,0.0
1999-12-22 00:00:00-05:00,9.234128330821981,9.462089895852353,8.83100700378418,8.83100700378418,325900,0.0,0.0
1999-12-23 00:00:00-05:00,8.865927118273436,8.905217072059367,8.571568109366815,8.608376502990723,230500,0.0,0.0
1999-12-27 00:00:00-05:00,8.643065401895987,8.645778529132606,7.866275332798468,7.94048547744751,525400,0.0,0.0
1999-12-28 00:00:00-05:00,8.013246626200937,8.274727655963394,7.421014330448047,7.755256652832031,769700,0.0,0.0
1999-12-29 00:00:00-05:00,7.722562085994754,7.792064450067788,7.458415508270264,7.458415508270264,427800,0.0,0.0
1999-12-30 00:00:00-05:00,7.5384623904996335,7.79206504697045,7.458416079614109,7.755256652832031,582100,0.0,0.0
1999-12-31 00:00:00-05:00,7.790385336623747,7.94048547744751,7.569434754202299,7.94048547744751,193000,0.0,0.0
2000-01-03 00:00:00-05:00,7.974490501801655,8.311535380413165,7.346803595186636,7.384205341339111,353900,0.0,0.0
2000-01-04 00:00:00-05:00,7.3059090499145345,7.309993460032193,6.827331005080215,6.86473274230957,277700,0.0,0.0
2000-01-05 00:00:00-05:00,6.908636814966493,6.975752735071542,5.565760160961337,5.82579231262207,3158100,0.0,0.0
2000-01-06 00:00:00-05:00,5.784651450675028,6.196844123191658,5.714181476831436,5.936811923980713,2190800,0.0,0.0
2000-01-07 00:00:00-05:00,6.233651868758662,7.049963423000869,6.233651868758662,6.901543140411377,1370600,0.0,0.0
2000-01-10 00:00:00-05:00,7.092737825205263,7.569434007161989,6.864734380063289,7.384205341339111,766600,0.0,0.0
2000-01-11 00:00:00-05:00,7.532625990637746,7.532625990637746,6.678912691448046,6.827332973480225,793600,0.0,0.0
2000-01-12 00:00:00-05:00,6.860192823711309,6.938944275363342,6.790524005889892,6.790524005889893,86900,0.0,0.0
2000-01-13 00:00:00-05:00,6.827332761721615,6.827332761721615,6.456282068149788,6.493683815002441,151600,0.0,0.0
2000-01-14 00:00:00-05:00,6.462919377843304,6.567893953716807,6.382071929435423,6.493683815002441,392200,0.0,0.0
2000-01-18 00:00:00-05:00,6.569503159235671,6.827332893114412,6.53049233254422,6.604702472686768,304000,0.0,0.0
2000-01-19 00:00:00-05:00,6.67609243369405,6.864734595095272,6.53049228917247,6.716314315795898,181400,0.0,0.0
2000-01-20 00:00:00-05:00,6.753609666427999,6.864734640686866,6.604702472686768,6.604702472686768,239400,0.0,0.0
2000-01-21 00:00:00-05:00,6.647018658405455,7.309994246482131,6.6047013567895005,7.198382377624512,547600,0.0,0.0
2000-01-24 00:00:00-05:00,7.276845320031684,7.421014746841119,7.124174156967474,7.272594451904297,301800,0.0,0.0
2000-01-25 00:00:00-05:00,7.2380823145783015,7.681045567905433,7.235784762663231,7.569433689117432,295800,0.0,0.0
2000-01-26 00:00:00-05:00,7.645046190568919,8.163115911394636,7.346804320255172,7.94048547744751,1870500,0.0,0.0
2000-01-27 00:00:00-05:00,8.014694621707072,8.237325027865602,8.014694621707072,8.052096366882324,919200,0.0,0.0
2000-01-28 00:00:00-05:00,7.974490234362397,7.9778861723869055,7.643643888143393,7.717854022979736,273800,0.0,0.0
2000-01-31 00:00:00-05:00,7.722561796349824,7.755255767877875,7.384205093696157,7.717854022979736,224400,0.0,0.0
2000-02-01 00:00:00-05:00,7.683801533921163,7.903676939440992,7.68104650952755,7.755256652832031,272100,0.0,0.0
2000-02-02 00:00:00-05:00,7.751629287875606,8.014695622096552,7.717855043500383,7.94048547744751,137700,0.0,0.0
2000-02-03 00:00:00-05:00,8.052006994824245,8.08890427283521,7.829465491997566,7.866273880004883,142800,0.0,0.0
2000-02-04 00:00:00-05:00,7.8662741552096245,7.8662741552096245,7.569433621050771,7.60683536529541,107700,0.0,0.0
2000-02-07 00:00:00-05:00,7.643644174828402,7.643644174828402,6.9389445449324105,7.458415508270264,425300,0.0,0.0
2000-02-08 00:00:00-05:00,7.383428926416137,7.53262658318854,7.04996395111084,7.04996395111084,169000,0.0,0.0
2000-02-09 00:00:00-05:00,7.053981238342279,7.309994055678482,6.9757518127320415,7.013153553009033,186100,0.0,0.0
2000-02-10 00:00:00-05:00,7.01522774828915,7.087365681667158,6.93894538838674,6.9757537841796875,244900,0.0,0.0
2000-02-11 00:00:00-05:00,7.0539826506217125,7.087365097639337,6.938944816589355,6.9389448165893555,384300,0.0,0.0
2000-02-14 00:00:00-05:00,6.976465161008215,7.384205341339112,6.864734380063289,7.384205341339111,608100,0.0,0.0
2000-02-15 00:00:00-05:00,7.383428470075473,8.831006929792206,7.23578554855791,8.608376502990723,1227200,0.0,0.0
2000-02-16 00:00:00-05:00,8.534165569410307,8.534165569410307,7.8294659607237955,8.052096366882324,770400,0.0,0.0
2000-02-17 00:00:00-05:00,8.129520022425043,8.34893854143125,8.12630809172749,8.31153678894043,279600,0.0,0.0
2000-02-18 00:00:00-05:00,8.391137471454126,8.459957035309678,8.088906288146973,8.088906288146973,215600,0.0,0.0
2000-02-22 00:00:00-05:00,8.158591466006913,8.163115231619472,7.569434123865328,7.681046009063721,198600,0.0,0.0
2000-02-23 00:00:00-05:00,7.683800323049245,8.052095957139196,7.6810452990897895,8.014694213867188,610300,0.0,0.0
2000-02-24 00:00:00-05:00,8.025135414179985,8.398187637329102,7.9522661698603,8.398187637329102,345900,0.02,0.0
2000-02-25 00:00:00-05:00,8.47151641544724,8.584286767736558,8.287005740896348,8.323868751525879,201100,0.0,0.0
2000-02-28 00:00:00-05:00,8.325960943165303,8.398188328524247,7.989724067403719,8.100907325744629,283200,0.0,0.0
2000-02-29 00:00:00-05:00,8.063954572274037,8.398187574601605,8.02658635448649,8.1383638381958,324200,0.0,0.0
2000-03-01 00:00:00-05:00,8.209508941453649,8.323866920556368,8.100906199470035,8.21268367767334,380500,0.0,0.0
2000-03-02 00:00:00-05:00,8.063954117575713,8.064043139469433,7.580664462901051,7.692441940307617,99100,0.0,0.0
2000-03-03 00:00:00-05:00,7.734018963318019,7.803624438256333,7.172199577550985,7.209062576293945,295300,0.0,0.0
2000-03-06 00:00:00-05:00,7.210007711477866,7.246519725417632,7.060422028104464,7.134742259979248,484800,0.0,0.0
2000-03-07 00:00:00-05:00,7.132377232203235,7.134743400242018,6.726279177276845,6.837462425231934,697900,0.0,0.0
2000-03-08 00:00:00-05:00,6.841255778737673,7.023560152286929,6.800599421029366,6.837462425231934,128700,0.0,0.0
2000-03-09 00:00:00-05:00,6.83746210065825,6.83746210065825,6.688821620209158,6.800599098205566,120400,0.0,0.0
2000-03-10 00:00:00-05:00,6.80244273219755,6.837462359043606,6.540181386911275,6.577638626098633,186900,0.0,0.0
2000-03-13 00:00:00-05:00,6.579250343941732,6.651959123301739,6.428998385683205,6.540181636810303,177600,0.0,0.0
2000-03-14 00:00:00-05:00,6.540437362143621,6.726279369174583,6.50331863155605,6.540181636810303,182700,0.0,0.0
2000-03-15 00:00:00-05:00,6.841255973915643,7.02356035266596,6.50331863155605,6.540181636810303,224300,0.0,0.0
2000-03-16 00:00:00-05:00,6.5792500856494796,6.763142108917236,6.5033183762447715,6.763142108917236,163800,0.0,0.0
2000-03-17 00:00:00-05:00,6.724810534364386,7.023560084297129,6.540181386911275,6.577638626098633,313600,0.0,0.0
2000-03-20 00:00:00-05:00,6.579250018412656,6.726279036370785,6.465861071018658,6.5033183097839355,233400,0.0,0.0
2000-03-21 00:00:00-05:00,6.5016243803455085,6.540181636810303,6.428998385683205,6.540181636810303,195000,0.0,0.0
2000-03-22 00:00:00-05:00,6.5404360678207265,6.949238731570014,6.242899417877197,6.242899417877197,568500,0.0,0.0
2000-03-23 00:00:00-05:00,6.317245128492595,6.503319058290617,5.945620059967041,5.945620059967041,404900,0.0,0.0
2000-03-24 00:00:00-05:00,6.019940243491643,6.019940243491643,5.760116486471217,5.871299743652344,1862500,0.0,0.0
2000-03-27 00:00:00-05:00,5.948497678928788,6.0199403107166285,5.871299809217453,5.945620059967041,422300,0.0,0.0
2000-03-28 00:00:00-05:00,5.948496076469802,6.019938689011793,5.499697073912008,5.796977996826172,2198200,0.0,0.0
2000-03-29 00:00:00-05:00,5.725309710976151,5.871298227554712,5.685794768354986,5.796977996826172,523800,0.0,0.0
2000-03-30 00:00:00-05:00,5.764124173287867,5.908756986310516,5.722659243813044,5.871299743652344,366300,0.0,0.0
2000-03-31 00:00:00-05:00,5.871299809217453,6.168580812215804,5.871299809217453,5.945620059967041,303300,0.0,0.0
2000-04-03 00:00:00-04:00,6.026130232902626,6.3172216786092505,6.0199406584394035,6.131718158721924,175600,0.0,0.0
2000-04-04 00:00:00-04:00,6.132869432353647,6.206035773524963,5.574016756825633,5.722657203674316,250000,0.0,0.0
2000-04-05 00:00:00-04:00,5.725310943872739,6.019939985354219,5.68579599274237,5.908756732940674,130500,0.0,0.0
2000-04-06 00:00:00-04:00,5.9484976125016065,5.983077236230167,5.722659243813044,5.871299743652344,205100,0.0,0.0
2000-04-07 00:00:00-04:00,5.8712989430368685,6.019939422607422,5.8712989430368685,6.019939422607422,78600,0.0,0.0
2000-04-10 00:00:00-04:00,5.9776131895617715,6.131717473138979,5.871299491888682,5.908756732940674,184800,0.0,0.0
2000-04-11 00:00:00-04:00,5.945619993571993,5.945619993571993,5.760116486471217,5.871299743652344,41100,0.0,0.0
2000-04-12 00:00:00-04:00,5.90875493357175,5.90875493357175,5.499696583424781,5.61147403717041,222700,0.0,0.0
2000-04-13 00:00:00-04:00,5.611475746009601,6.094260232086986,5.611475746009601,5.908756732940674,280600,0.0,0.0
2000-04-14 00:00:00-04:00,5.764122170795436,5.94561792802679,5.537153813070075,5.61147403717041,187800,0.0,0.0
2000-04-17 00:00:00-04:00,5.647678569656532,5.648338579151728,5.351057601301637,5.42537784576416,286000,0.0,0.0
2000-04-18 00:00:00-04:00,5.351057263610633,5.834435939788818,5.351057263610633,5.834435939788818,302700,0.0,0.0
2000-04-19 00:00:00-04:00,5.909683069630659,6.503317270109083,5.908755427595792,6.428997039794922,281400,0.0,0.0
2000-04-20 00:00:00-04:00,6.356063046710429,6.688821792602538,6.317220581902397,6.688821792602539,302200,0.0,0.0
2000-04-24 00:00:00-04:00,6.618067083301604,6.911780868668154,5.90875495694166,6.168578624725342,355800,0.0,0.0
2000-04-25 00:00:00-04:00,6.094056756000611,6.317219883329054,6.05739618223813,6.2803568840026855,78100,0.0,0.0
2000-04-26 00:00:00-04:00,6.28035757849963,6.726279031339799,6.28035757849963,6.688821792602539,184800,0.0,0.0
2000-04-27 00:00:00-04:00,6.614501401110717,6.614501401110717,6.354677677154541,6.354677677154541,217200,0.0,0.0
2000-04-28 00:00:00-04:00,6.391539297908185,6.391539297908185,6.094258400331061,6.168578624725342,211600,0.0,0.0
2000-05-01 00:00:00-04:00,6.171688944316169,6.391540117250572,6.094259181564499,6.2803568840026855,143400,0.0,0.0
2000-05-02 00:00:00-04:00,6.317219799459773,6.317219799459773,6.094259100655311,6.206036567687988,219700,0.0,0.0
2000-05-03 00:00:00-04:00,6.23961782942898,6.242899731891911,6.057396262271539,6.094259262084961,199200,0.0,0.0
2000-05-04 00:00:00-04:00,6.0942609134818655,6.280358668806848,6.0942609134818655,6.131718158721924,205900,0.0,0.0
2000-05-05 00:00:00-04:00,6.132870782450212,6.168579902177975,5.983076420372616,6.019939422607422,411200,0.0,0.0
2000-05-08 00:00:00-04:00,6.026127800067804,6.094258453141714,5.945618003065087,6.0573954582214355,230600,0.0,0.0
2000-05-09 00:00:00-04:00,6.394876449184782,6.8005991199260505,6.131716955768787,6.354677677154541,1501800,0.0,0.0
2000-05-10 00:00:00-04:00,6.356062108114591,6.540180342538016,6.206036419917966,6.242899417877197,439800,0.0,0.0
2000-05-11 00:00:00-04:00,6.278431275065051,6.3915406797249625,6.168579958339207,6.354677677154541,238200,0.0,0.0
2000-05-12 00:00:00-04:00,6.356063123086802,6.6888218729774405,6.354677896999386,6.577638626098633,321500,0.0,0.0
2000-05-15 00:00:00-04:00,6.540437362143621,6.577638877428894,6.50331863155605,6.540181636810303,77200,0.0,0.0
2000-05-16 00:00:00-04:00,6.540436960298843,6.911782441514261,6.465860993674632,6.614501476287842,374600,0.0,0.0
2000-05-17 00:00:00-04:00,6.618068589310148,6.651958714605059,6.3915407523680265,6.614501476287842,228800,0.0,0.0
2000-05-18 00:00:00-04:00,6.540437112234821,6.614501629944358,6.503318383065551,6.577638626098633,83000,0.0,0.0
2000-05-19 00:00:00-04:00,6.57924978706533,6.65195856027117,6.465860843658446,6.465860843658447,101800,0.0,0.0
2000-05-22 00:00:00-04:00,6.5016237519854725,6.50331800303227,6.317220288653706,6.39154052734375,110000,0.0,0.0
2000-05-23 00:00:00-04:00,6.423990323011251,6.428996527701629,6.1317156301245035,6.168578624725342,109400,0.0,0.0
2000-05-24 00:00:00-04:00,6.171690055189653,6.206037767137069,5.611475788746726,5.648338794708252,409600,0.0,0.0
2000-05-25 00:00:00-04:00,5.725310987476836,5.796979289305837,5.574018547409459,5.648338794708252,270200,0.0,0.0
2000-05-26 00:00:00-04:00,5.725309710976151,5.871298227554712,5.7226577660976305,5.796977996826172,159800,0.0,0.0
2000-05-30 00:00:00-04:00,5.793233521050715,5.945619738621451,5.7601162394751375,5.908756732940674,347800,0.0,0.0
2000-05-31 00:00:00-04:00,5.870865767461079,5.908756777941897,5.648338794708252,5.648338794708252,53500,0.0,0.0
2000-06-01 00:00:00-04:00,5.660254796346028,5.883685906728108,5.660254796346028,5.809208869934082,345600,0.02,0.0
2000-06-02 00:00:00-04:00,5.883250427814852,5.958162138733682,5.8092080852653405,5.883685111999512,374200,0.0,0.0
2000-06-05 00:00:00-04:00,5.92215193517117,5.958163110833419,5.660254955291748,5.660254955291748,118400,0.0,0.0
2000-06-06 00:00:00-04:00,5.660254524145246,5.883685623782559,5.660254524145246,5.772267818450928,135400,0.0,0.0
2000-06-07 00:00:00-04:00,5.776284077420963,5.8836857436539285,5.734731674194336,5.734731674194336,34800,0.0,0.0
2000-06-08 00:00:00-04:00,5.883251065537434,6.256070923805237,5.8652153633141095,5.958162784576416,752000,0.0,0.0
2000-06-09 00:00:00-04:00,5.9221516108860675,6.032639819383621,5.921222011666214,5.958162784576416,570700,0.0,0.0
2000-06-12 00:00:00-04:00,5.958162822619489,5.958162822619489,5.809208752054001,5.846745014190674,94000,0.0,0.0
2000-06-13 00:00:00-04:00,5.80545276569319,5.846742637257558,5.585775375366211,5.585775375366211,192700,0.0,0.0
2000-06-14 00:00:00-04:00,5.6602543626886455,5.772267653799189,5.6602543626886455,5.697790622711182,77900,0.0,0.0
2000-06-15 00:00:00-04:00,5.698487822091255,5.734731393776654,5.6602543626886455,5.697790622711182,35400,0.0,0.0
2000-06-16 00:00:00-04:00,5.659593553365611,5.697791219244161,5.623314180358744,5.660254955291748,46800,0.0,0.0
2000-06-19 00:00:00-04:00,5.697791219244161,5.697791219244161,5.58577791640633,5.660254955291748,66400,0.0,0.0
2000-06-20 00:00:00-04:00,5.620692566869919,5.623313741137068,5.474359675000628,5.548836708068848,174100,0.0,0.0
2000-06-21 00:00:00-04:00,5.513723509653937,5.623311622242909,5.511298370361328,5.585775375366211,54000,0.0,0.0
2000-06-22 00:00:00-04:00,5.591518887074199,5.623311622242909,5.511298370361328,5.585775375366211,112200,0.0,0.0
2000-06-23 00:00:00-04:00,5.620692399850086,5.623313574039346,5.325405450618857,5.474359512329102,150100,0.0,0.0
2000-06-26 00:00:00-04:00,5.435929400864805,5.474359462064563,5.325405401721986,5.362346172332764,98400,0.0,0.0
2000-06-27 00:00:00-04:00,5.358133997156831,5.511300232675341,5.287869142161475,5.362346172332764,474300,0.0,0.0
2000-06-28 00:00:00-04:00,5.3623460305703645,5.511300086975098,5.3623460305703645,5.511300086975098,82500,0.0,0.0
2000-06-29 00:00:00-04:00,5.513727149389466,5.623315334320068,5.399884171813476,5.623315334320068,319300,0.0,0.0
2000-06-30 00:00:00-04:00,5.660254524145246,5.883685623782559,5.660254524145246,5.772267818450928,351200,0.0,0.0
2000-07-03 00:00:00-04:00,5.737389214259577,5.772267936052325,5.660254639464539,5.734731674194336,31200,0.0,0.0
2000-07-05 00:00:00-04:00,5.776284399722307,5.809209033062583,5.623314180358744,5.660254955291748,91900,0.0,0.0
2000-07-06 00:00:00-04:00,5.6233137520260525,5.846744851663365,5.6233137520260525,5.772267818450928,1397900,0.0,0.0
2000-07-07 00:00:00-04:00,5.844355342268446,5.846744684887198,5.697790622711181,5.697790622711182,235800,0.0,0.0
